code.int32(),name.string(),market.string(),code_of_industry_33.int32(),industry_33.string(),code_of_industry_17.int32(),industry_17.string(),code_of_group.int32(),group.string()
2344,平安レイサービス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2345,クシム,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2349,エヌアイデイ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2351,ＡＳＪ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2352,ＷＯＷ　ＷＯＲＬＤ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
2353,日本駐車場開発,市場第一部（内国株）,8050,不動産業,17,不動産,6,TOPIX Small 1
2354,ＹＥ　ＤＩＧＩＴＡＬ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2359,コア,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
2370,メディネット,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2371,カカクコム,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
2372,アイロムグループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2373,ケア２１,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2374,セントケア・ホールディング,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2375,ギグワークス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2376,サイネックス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2378,ルネサンス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2379,ディップ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
2384,ＳＢＳホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1
2385,総医研ホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2388,ウェッジホールディングス,JASDAQ(グロース・内国株）,7200,その他金融業,16,金融（除く銀行）,,
2389,デジタルホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2391,プラネット,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2393,日本ケアサプライ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2395,新日本科学,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2397,ＤＮＡチップ研究所,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2402,アマナ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2404,鉄人化計画,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2406,アルテ　サロン　ホールディングス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2408,ＫＧ情報,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2410,キャリアデザインセンター,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2411,ゲンダイエージェンシー,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2412,ベネフィット・ワン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
2413,エムスリー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,2,TOPIX Large70
2415,ヒューマンホールディングス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2418,ツカダ・グローバルホールディング,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2424,ブラス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2425,ケアサービス,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2427,アウトソーシング,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
2428,ウェルネット,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2429,ワールドホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2432,ディー・エヌ・エー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
2433,博報堂ＤＹホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
2435,シダー,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2436,共同ピーアール,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2438,アスカネット,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2440,ぐるなび,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2445,タカミヤ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2449,プラップジャパン,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2453,ジャパンベストレスキューシステム,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2454,オールアバウト,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2459,アウンコンサルティング,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2461,ファンコミュニケーションズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2462,ライク,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2464,ビジネス・ブレークスルー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2468,フュートレック,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2469,ヒビノ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2471,エスプール,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
2475,ＷＤＢホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2477,手間いらず,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2479,ジェイテック,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2480,システム・ロケーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2481,タウンニュース社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2483,翻訳センター,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2484,出前館,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
2485,ティア,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2487,ＣＤＧ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2488,ＪＴＰ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2489,アドウェイズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
2491,バリューコマース,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
2492,インフォマート,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
2493,イーサポートリンク,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2497,ユナイテッド,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2498,オリエンタルコンサルタンツホールディングス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
2499,日本和装ホールディングス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
2501,サッポロホールディングス,市場第一部（内国株）,3050,食料品,1,食品,4,TOPIX Mid400
2502,アサヒグループホールディングス,市場第一部（内国株）,3050,食料品,1,食品,2,TOPIX Large70
2503,キリンホールディングス,市場第一部（内国株）,3050,食料品,1,食品,2,TOPIX Large70
2531,宝ホールディングス,市場第一部（内国株）,3050,食料品,1,食品,4,TOPIX Mid400
2533,オエノンホールディングス,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2540,養命酒製造,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2573,北海道コカ・コーラボトリング,市場第二部（内国株）,3050,食料品,1,食品,,
2579,コカ・コーラ　ボトラーズジャパンホールディングス,市場第一部（内国株）,3050,食料品,1,食品,4,TOPIX Mid400
2586,フルッタフルッタ,マザーズ（内国株）,3050,食料品,1,食品,,
2587,サントリー食品インターナショナル,市場第一部（内国株）,3050,食料品,1,食品,4,TOPIX Mid400
2588,プレミアムウォーターホールディングス,市場第二部（内国株）,3050,食料品,1,食品,,
2590,ダイドーグループホールディングス,市場第一部（内国株）,3050,食料品,1,食品,6,TOPIX Small 1
2593,伊藤園,市場第一部（内国株）,3050,食料品,1,食品,4,TOPIX Mid400
25935,伊藤園 優先株式,市場第一部（内国株）,3050,食料品,1,食品,,
2594,キーコーヒー,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2597,ユニカフェ,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2599,ジャパンフーズ,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2602,日清オイリオグループ,市場第一部（内国株）,3050,食料品,1,食品,6,TOPIX Small 1
2607,不二製油グループ本社,市場第一部（内国株）,3050,食料品,1,食品,4,TOPIX Mid400
2612,かどや製油,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2613,Ｊ－オイルミルズ,市場第一部（内国株）,3050,食料品,1,食品,7,TOPIX Small 2
2651,ローソン,市場第一部（内国株）,6100,小売業,14,小売,4,TOPIX Mid400
2652,まんだらけ,市場第二部（内国株）,6100,小売業,14,小売,,
2653,イオン九州,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売,,
2654,アスモ,市場第二部（内国株）,6100,小売業,14,小売,,
2656,ベクター,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売,,
2659,サンエー,市場第一部（内国株）,6100,小売業,14,小売,6,TOPIX Small 1
2664,カワチ薬品,市場第一部（内国株）,6100,小売業,14,小売,6,TOPIX Small 1
2666,オートウェーブ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売,,
2667,イメージ　ワン,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売,,
2668,タビオ,市場第二部（内国株）,6050,卸売業,13,商社・卸売,,
2669,カネ美食品,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売,,
2670,エービーシー・マート,市場第一部（内国株）,6100,小売業,14,小売,4,TOPIX Mid400
2673,夢みつけ隊,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売,,
2674,ハードオフコーポレーション,市場第一部（内国株）,6100,小売業,14,小売,7,TOPIX Small 2
2676,高千穂交易,市場第一部（内国株）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
